sample	chromosome	start	stop	mean	count
W12-1-1	3	195454961	195476085	0.222	27
W12-1-1	4	10214160	10236142	0.683	37
W12-1-1	4	10393155	10400669	-2.08	15
W12-1-1	4	69374942	69430151	-1.474	30
W12-1-1	5	17511760	17668236	-0.741	37
W12-1-1	5	86116322	86119147	-2.998	2
W12-1-1	6	103737977	103762062	-1.176	47
W12-1-1	6	105709113	106914920	-0.234	855
W12-1-1	6	134269072	134269633	-2.181	2
W12-1-1	6	162750015	163023677	0.285	223
W12-1-1	6	163771704	163936190	-0.333	97
W12-1-1	6	165343435	165344087	-1.059	3
W12-1-1	6	165727818	165731527	-3.493	2
W12-1-1	6	32454276	32544310	1.143	30
W12-1-1	6	77439868	77452804	-1.931	23
W12-1-1	6	78962293	79035186	-0.39	120
W12-1-1	6	79424433	79424433	-2.45	2
W12-1-1	7	109437093	109437773	-0.931	15
W12-1-1	7	109437775	109441213	-0.267	9
W12-1-1	7	109441245	109453911	-1.958	11
W12-1-1	7	143904280	144050934	0.373	41
W12-1-1	7	147280197	147280658	-1.071	6
W12-1-1	7	154393172	154399614	-2.189	4
W12-1-1	7	54812144	54840483	1.42	13
W12-1-1	7	54842549	55429018	1.78	615
W12-1-1	7	55431939	55983148	1.494	303
W12-1-1	7	64594930	64595699	0.994	4
W12-1-1	7	70420990	70426142	-2.716	3
W12-1-1	7	97395461	97402476	-0.613	16
W12-1-1	8	112294647	112295261	-1.78	7
W12-1-1	8	144705158	144707808	-1.486	9
W12-1-1	8	3515619	3515718	-2.194	2
W12-1-1	8	3750935	3751130	-2.415	2
W12-1-1	8	595221	601043	1.321	11
W12-1-1	8	8386151	8386443	-1.876	4
W12-1-1	9	138215623	138216413	-2.703	2
W12-1-1	9	20843841	21868909	-0.256	838
W12-1-1	9	21869079	25704050	-0.462	2763
W12-1-1	9	25709707	33036981	-0.316	5631
W12-1-1	10	111010159	111010333	-2.017	3
W12-1-1	10	111012936	119825465	-0.257	6281
W12-1-1	10	119828177	119828342	-1.839	2
W12-1-1	10	119828715	122266465	-0.249	1706
W12-1-1	10	122266614	122268928	-1.048	5
W12-1-1	10	122270076	124344110	-0.268	1967
W12-1-1	10	124344224	124351013	-1.346	5
W12-1-1	10	124356813	135506705	-0.268	8180
W12-1-1	10	19643200	19645152	-1.996	5
W12-1-1	10	19645239	24375264	-0.267	3272
W12-1-1	10	24377675	24377922	0.768	10
W12-1-1	10	24378055	47897395	-0.265	13104
W12-1-1	10	47912900	47948061	1.39	3
W12-1-1	10	47950902	49731202	-0.283	594
W12-1-1	10	49732975	49732989	-1.761	2
W12-1-1	10	49733261	51004137	-0.282	1081
W12-1-1	10	51007226	51007901	-2.767	2
W12-1-1	10	51010574	58512855	-0.264	5158
W12-1-1	10	58516376	58526838	-0.952	42
W12-1-1	10	58532753	63317819	-0.261	3594
W12-1-1	10	63318019	63318204	-1.996	2
W12-1-1	10	63319932	68088508	-0.266	3325
W12-1-1	10	68089113	68089241	-1.865	2
W12-1-1	10	68089582	68679080	-0.272	436
W12-1-1	10	68708564	68709492	-1.498	2
W12-1-1	10	68710512	68892502	-0.293	126
W12-1-1	10	68892952	68893039	-1.804	2
W12-1-1	10	68893426	82878160	-0.251	9196
W12-1-1	10	72760	19641773	-0.275	16506
W12-1-1	10	82881331	82889784	-1.184	10
W12-1-1	10	82894470	111009308	-0.258	18990
W12-1-1	12	11511578	11543407	-0.688	33
W12-1-1	12	129230513	129232546	-2.477	7
W12-1-1	12	1486636	1486886	-1.508	3
W12-1-1	12	99795294	99798735	-1.373	31
W12-1-1	13	38072037	38084758	-1.728	16
W12-1-1	14	106547508	106561442	-2.913	9
W12-1-1	14	106567101	106747100	-0.27	85
W12-1-1	14	106927499	107134759	-0.255	119
W12-1-1	14	107135615	107184484	-0.437	64
W12-1-1	14	107184752	107285437	-0.239	65
W12-1-1	14	19382210	20425510	-0.478	205
W12-1-1	14	20425861	22323583	-0.245	1316
W12-1-1	14	22325074	22327316	-1.484	5
W12-1-1	14	22328002	44659944	-0.252	14591
W12-1-1	14	44667334	44667765	-2.728	4
W12-1-1	14	44670095	106547315	-0.266	40511
W12-1-1	15	20246373	20269774	0.604	7
W12-1-1	15	20581452	20585989	-0.597	8
W12-1-1	15	21142184	21273221	0.453	41
W12-1-1	15	54200351	54201361	-2.306	3
W12-1-1	15	61688169	61697982	-0.661	18
W12-1-1	16	19945651	19967363	-0.53	30
W12-1-1	16	32588902	32588910	0.773	5
W12-1-1	16	3301664	3304762	-1.03	3
W12-1-1	17	39423015	39430532	-0.757	24
W12-1-1	17	66091098	66182741	-0.749	44
W12-1-1	17	69392323	69392419	-2.07	2
W12-1-1	17	76817090	76817463	-1.838	2
W12-1-1	18	38258617	38260435	0.348	5
W12-1-1	18	38260449	38260816	0.703	8
W12-1-1	18	38260824	38265390	0.371	9
W12-1-1	19	36845876	36847499	-1.083	11
W12-1-1	19	58943409	58944376	-2.445	2
W12-1-1	19	58946056	59097855	-0.211	58
W12-1-1	20	1557191	1580619	-0.54	58
W12-1-1	21	19509025	19509164	-2.074	2
W12-1-1	22	16052529	20950564	-0.335	2441
W12-1-1	22	20952910	20953320	-2.423	2
W12-1-1	22	20956163	29842524	-0.33	6883
W12-1-1	22	29890188	30029814	-0.315	76
W12-1-1	22	30210471	51234456	-0.337	14903
W12-1-1	23	34044374	34070287	-0.376	25
W12-1-1	23	55702660	55707687	-1.812	4
W12-1-1	24	19571481	21055214	-1.516	704
W12-1-1	24	21056424	24017606	-1.155	1216
W12-1-1	24	24018368	26244615	-1.457	492
W12-1-1	24	26244826	26598703	-0.834	81
W12-1-1	24	2650439	2978679	-1.086	164
W12-1-1	24	26604819	27367488	-1.735	98
W12-1-1	24	27387928	27718291	-0.783	97
W12-1-1	24	27720552	28470991	-1.527	279
W12-1-1	24	28476040	28799936	-0.826	179
W12-1-1	24	2985596	6101381	-0.649	1010
W12-1-1	24	58967865	59017742	-0.213	165
W12-1-1	24	59017751	59018128	-1.605	7
W12-1-1	24	59018176	59032809	-0.353	102
W12-1-1	24	6101397	19570633	-1.158	5089
W12-1-1	25	195	204	2.946	2
W13-1-1	1	104163500	104260033	0.566	24
W13-1-1	1	110233038	110240179	0.665	18
W13-1-1	1	196725233	196801988	-0.346	98
W13-1-1	1	199111427	199113841	-2.116	8
W13-1-1	1	204281004	204306655	0.543	30
W13-1-1	1	204307048	204447729	1.027	112
W13-1-1	1	204449434	204488592	0.506	18
W13-1-1	1	204488686	204523872	1.107	73
W13-1-1	1	204529718	204542664	0.377	9
W13-1-1	1	204547600	204627052	1.005	66
W13-1-1	1	204629736	204672660	0.44	32
W13-1-1	1	204674026	204694686	1.141	26
W13-1-1	1	204699500	204764627	0.581	44
W13-1-1	1	204767337	204779516	1.245	10
W13-1-1	1	204782547	204802554	0.438	22
W13-1-1	1	204804919	204887234	1.043	65
W13-1-1	1	229816857	229820197	-3.159	3
W13-1-1	1	55093292	55094390	-2.203	2
W13-1-1	1	63990197	63993118	-1.193	2
W13-1-1	1	64704922	64704928	-2.598	2
W13-1-1	1	65396416	65406581	0.443	6
W13-1-1	1	65410112	65410286	-0.631	6
W13-1-1	1	72768937	72811149	-1.337	45
W13-1-1	1	76054764	76054855	-1.958	2
W13-1-1	3	162512658	162599101	0.5	57
W13-1-1	3	195383143	195455957	-0.333	42
W13-1-1	3	197845217	197846636	-2.473	5
W13-1-1	3	197848103	197896119	-0.435	17
W13-1-1	4	10199945	10236142	0.341	63
W13-1-1	4	12154509	12162142	-2.299	3
W13-1-1	4	12282	35898	-0.391	25
W13-1-1	4	34786501	34824726	-2.278	39
W13-1-1	4	4113922	4148468	-0.962	11
W13-1-1	4	64508	66720	-0.368	5
W13-1-1	4	70127645	70231800	-0.451	56
W13-1-1	4	9461231	9479346	-0.635	10
W13-1-1	5	103860374	103860605	-2.285	4
W13-1-1	5	177227552	177232606	1.763	3
W13-1-1	5	180193780	180194186	-1.35	2
W13-1-1	6	126183693	126186777	-1.917	3
W13-1-1	6	134269072	134269633	-1.852	2
W13-1-1	6	139819973	139828761	-0.927	10
W13-1-1	6	165727818	165731527	-4.401	2
W13-1-1	6	29837315	29849268	-0.812	14
W13-1-1	6	31286277	31296452	0.67	12
W13-1-1	6	32448599	32540478	-0.369	34
W13-1-1	6	78969066	79035186	-1.869	115
W13-1-1	7	126046490	126046616	-2.089	4
W13-1-1	7	54386506	54386518	-2.269	6
W13-1-1	7	54617374	54723946	0.759	101
W13-1-1	7	54908630	54939081	0.538	20
W13-1-1	7	54946820	55156516	0.588	234
W13-1-1	7	55225328	55317504	0.589	86
W13-1-1	8	112294280	112295261	1.024	10
W13-1-1	8	144705158	144707808	-1.444	9
W13-1-1	8	14510033	14510075	-1.944	3
W13-1-1	8	24979905	24979988	-1.478	7
W13-1-1	9	44243435	44385980	-0.476	14
W13-1-1	9	44727860	44855738	-0.781	41
W13-1-1	9	606700	606894	-1.92	3
W13-1-1	11	107523054	107957477	0.406	281
W13-1-1	11	18949073	18961989	-0.486	66
W13-1-1	11	55374033	55453577	0.303	65
W13-1-1	11	5789602	5809049	-0.436	30
W13-1-1	12	11220725	11236216	-0.54	9
W13-1-1	12	11236837	11241533	-2.328	3
W13-1-1	12	869110	876247	-0.559	20
W13-1-1	12	9633871	9713675	-1.343	23
W13-1-1	12	9714954	9728293	-0.402	3
W13-1-1	13	114146893	114152281	-2.583	2
W13-1-1	13	69248299	69248977	-0.71	5
W13-1-1	13	69259215	69268243	-0.541	22
W13-1-1	13	72477556	72480557	-1.661	4
W13-1-1	15	102420603	102469041	-0.444	12
W13-1-1	15	20246373	20262237	-1.56	3
W13-1-1	15	20264287	22287271	-0.245	339
W13-1-1	15	22291025	22588019	-0.488	168
W13-1-1	17	18358950	18453438	-1.079	25
W13-1-1	17	39423015	39430532	-0.627	24
W13-1-1	18	14727624	14735031	0.786	5
W13-1-1	18	38260449	38265364	-0.861	15
W13-1-1	18	51207210	51210640	-2.351	5
W13-1-1	19	11168663	11169053	-1.639	2
W13-1-1	20	15301903	15302375	-2.397	3
W13-1-1	20	48151350	48177176	-0.691	10
W13-1-1	20	7400987	7406738	-2.748	2
W13-1-1	21	28482482	29003757	-0.251	440
W13-1-1	21	42868196	42868214	-1.499	2
W13-1-1	21	9764385	10829683	-0.842	7
W13-1-1	23	152489711	153899113	0.375	700
W13-1-1	23	153903395	154929106	0.466	456
W13-1-1	23	2706944	46593521	0.503	29060
W13-1-1	23	46597026	55701260	0.451	3966
W13-1-1	23	55702660	55707557	-1.771	3
W13-1-1	23	55707687	58476501	0.427	1366
W13-1-1	23	61882108	65181465	0.43	1257
W13-1-1	23	65188714	88455436	0.464	12204
W13-1-1	23	88455811	92483739	0.399	1720
W13-1-1	23	92484169	152489361	0.484	35975
W13-1-1	24	18236071	18529490	-1.297	127
W13-1-1	24	18533336	19478575	-1.034	527
W13-1-1	24	19481659	21028958	-1.352	730
W13-1-1	24	21029231	24023072	-1.021	1235
W13-1-1	24	24069899	28457338	-1.257	1032
W13-1-1	24	2650439	2985596	-0.92	165
W13-1-1	24	28458649	28722157	-0.838	152
W13-1-1	24	28727063	28799936	-0.662	38
W13-1-1	24	2985939	6101397	-0.485	1011
W13-1-1	24	59017751	59018128	-1.587	7
W13-1-1	24	6101426	6410098	-1.274	132
W13-1-1	24	6412635	6648762	-0.424	91
W13-1-1	24	6658470	18235432	-0.986	4174
W16-1-1	1	111377576	111388227	-0.689	35
W16-1-1	1	149024809	149259417	-0.403	144
W16-1-1	1	149422109	149578723	-0.587	12
W16-1-1	1	152555707	152586239	-1.285	31
W16-1-1	1	18750551	19315955	-0.439	393
W16-1-1	1	19519181	20936176	-0.45	1001
W16-1-1	1	21551457	24431503	-0.456	1670
W16-1-1	1	248713869	248797214	-0.429	41
W16-1-1	1	61736	85999	-0.2	14
W16-1-1	1	72750353	72763371	-0.72	10
W16-1-1	1	72768419	72811149	0.839	48
W16-1-1	1	86325	86342	-2.132	2
W16-1-1	3	123681785	123709657	-0.444	21
W16-1-1	3	145479236	145479563	-2.469	2
W16-1-1	3	162513150	162524859	-2.914	9
W16-1-1	3	162528631	162625981	-1.288	60
W16-1-1	3	187438194	192877963	-0.534	4050
W16-1-1	3	192878046	192882904	0.513	18
W16-1-1	3	192886436	197856433	-0.498	2774
W16-1-1	4	10214160	10234267	-1.443	31
W16-1-1	4	155803006	155803079	-2.314	3
W16-1-1	5	180378711	180418104	-1.603	19
W16-1-1	5	21451201	21452439	-2.111	5
W16-1-1	5	46271931	46273503	-2.064	6
W16-1-1	5	52695358	52695971	-1.803	2
W16-1-1	5	57321586	57342152	0.736	40
W16-1-1	5	78109992	78111172	-3.352	3
W16-1-1	6	32456684	32530145	0.924	22
W16-1-1	6	32530299	32795032	0.212	199
W16-1-1	6	53931152	53935416	-0.763	9
W16-1-1	6	65347545	65348993	-2.195	2
W16-1-1	6	78969066	79027771	-0.274	109
W16-1-1	6	93259500	93259503	-2.883	2
W16-1-1	7	126477202	126539648	-0.677	36
W16-1-1	7	126543880	133766471	0.271	4444
W16-1-1	7	133815391	142474939	0.265	5813
W16-1-1	7	142476037	142486046	0.726	31
W16-1-1	7	142486116	143938314	0.251	873
W16-1-1	7	143946879	143961956	-0.698	8
W16-1-1	7	143970311	159127005	0.262	10036
W16-1-1	7	43259	53999512	0.256	39239
W16-1-1	7	54002529	54085366	2.394	58
W16-1-1	7	54197557	54227301	2.304	25
W16-1-1	7	54227617	54253772	1.757	17
W16-1-1	7	54260926	54306725	2.296	31
W16-1-1	7	54309727	54319278	0.458	9
W16-1-1	7	54357203	54373148	0.356	13
W16-1-1	7	54380197	54386518	3.001	8
W16-1-1	7	54393489	55128949	2.087	599
W16-1-1	7	55129519	55138388	0.699	16
W16-1-1	7	55140247	55141832	0.346	15
W16-1-1	7	55141908	55142435	0.812	3
W16-1-1	7	55146265	55510102	2.089	372
W16-1-1	7	55513602	126472747	0.254	39075
W16-1-1	8	112294280	112295261	-1.775	10
W16-1-1	8	24976537	24979988	-0.944	14
W16-1-1	8	40777853	40778472	-2.059	2
W16-1-1	8	9056368	9063027	-0.718	29
W16-1-1	9	19608853	21860428	-0.449	1830
W16-1-1	9	21864535	22455892	-1.494	403
W16-1-1	9	22462908	22492890	-0.335	20
W16-1-1	9	22501914	22502700	-1.948	2
W16-1-1	9	22509341	22982002	-0.411	340
W16-1-1	9	22983566	24038476	-1.542	764
W16-1-1	9	24040923	28491651	-0.451	3511
W16-1-1	9	28491679	32277070	-0.508	2766
W16-1-1	9	32278058	39314121	-0.45	4342
W16-1-1	10	24377675	24378055	-1.521	11
W16-1-1	10	24378909	44806054	-0.408	11670
W16-1-1	10	44809198	44810237	-1.651	5
W16-1-1	10	44810629	48958520	-0.394	1739
W16-1-1	10	49031176	49045896	-2.007	4
W16-1-1	10	49082220	61997205	-0.423	9253
W16-1-1	10	62098016	70296982	-0.412	5492
W16-1-1	10	70297535	70971474	-0.338	406
W16-1-1	10	70973409	70973454	-2.29	2
W16-1-1	10	70975916	73134158	-0.342	1762
W16-1-1	10	72760	24375264	-0.42	19783
W16-1-1	10	73134522	73139333	-2.172	2
W16-1-1	10	73140004	73592330	-0.344	391
W16-1-1	10	73593965	82331231	-0.383	5463
W16-1-1	10	82334411	87517613	-0.427	4006
W16-1-1	10	87519043	88877831	-0.357	833
W16-1-1	10	88879887	88896439	-1.841	2
W16-1-1	10	88899350	89706625	-0.372	491
W16-1-1	10	89706822	89706947	-1.918	3
W16-1-1	10	89708570	95194938	-0.401	3711
W16-1-1	10	95739810	135506705	-0.392	28113
W16-1-1	11	42816487	42818040	-2.715	2
W16-1-1	12	11232919	11241533	-1.69	5
W16-1-1	12	11511578	11543407	-0.477	33
W16-1-1	12	27647742	27651363	-2.41	28
W16-1-1	12	45904439	45909538	-1.709	4
W16-1-1	12	9633871	9713675	-1.321	23
W16-1-1	13	53097985	53105786	-2.063	3
W16-1-1	13	92835672	92864429	-0.569	23
W16-1-1	14	106574561	106783045	-0.573	104
W16-1-1	14	107152816	107179211	-0.218	32
W16-1-1	14	19002125	20143510	-0.512	81
W16-1-1	14	20423373	35469403	-0.475	10122
W16-1-1	14	39984371	45943659	-0.521	3651
W16-1-1	14	61058143	61059153	-1.596	3
W16-1-1	14	86286312	86312173	-0.766	15
W16-1-1	15	20446139	22285770	0.41	319
W16-1-1	15	22287271	22588019	0.68	169
W16-1-1	15	24674752	24718174	-1.342	42
W16-1-1	15	34727173	34818318	-0.509	69
W16-1-1	16	32588902	32588910	-2.344	5
W16-1-1	16	32609275	32654954	-0.318	20
W16-1-1	16	33447570	33773066	-0.273	88
W16-1-1	17	39423015	39430532	-0.659	24
W16-1-1	17	44394413	44764995	-0.417	53
W16-1-1	18	63767141	63767923	-1.81	3
W16-1-1	20	14965823	52644869	0.314	24261
W16-1-1	20	1561654	1593894	-0.394	44
W16-1-1	20	1597947	14884704	0.322	10281
W16-1-1	20	52647808	52662575	-0.546	39
W16-1-1	20	52665644	62956154	0.318	7694
W16-1-1	20	61306	1561581	0.308	1244
W16-1-1	22	16052529	19569002	-0.459	1789
W16-1-1	22	19571665	19572770	-3.494	2
W16-1-1	22	19573173	20950564	-0.424	650
W16-1-1	22	20952910	20953320	-1.875	2
W16-1-1	22	20956163	22468619	-0.422	1015
W16-1-1	22	22473919	22474614	-1.894	6
W16-1-1	22	22481498	24330219	-0.438	1393
W16-1-1	22	24330270	24331968	-2.086	2
W16-1-1	22	24332626	32541124	-0.458	6013
W16-1-1	22	32546946	32552838	-2.352	2
W16-1-1	22	32552840	34173407	-0.479	1470
W16-1-1	22	34174948	34174974	-2.244	3
W16-1-1	22	34174986	37742993	-0.47	2865
W16-1-1	22	37748730	37749946	-2.074	4
W16-1-1	22	37750668	51234456	-0.442	9222
W16-1-1	23	115137956	115150639	-1.667	7
W16-1-1	23	115156420	140122468	-0.307	14925
W16-1-1	23	140163317	141898403	-1.655	1226
W16-1-1	23	141900209	142364922	-0.322	354
W16-1-1	23	142372823	143179640	-1.7	570
W16-1-1	23	143179860	143271620	-0.697	20
W16-1-1	23	143274981	143398005	-1.625	92
W16-1-1	23	143402129	150337772	-0.325	4778
W16-1-1	23	150339097	150339238	-2.335	2
W16-1-1	23	150344148	152012986	-0.312	1068
W16-1-1	23	152203512	152513245	-0.37	133
W16-1-1	23	153766112	155182355	-0.307	508
W16-1-1	23	2710743	95050340	-0.299	51162
W16-1-1	23	95050724	95085622	0.328	26
W16-1-1	23	95088660	115133682	-0.308	11098
W16-1-1	24	18246042	21025063	0.739	1377
W16-1-1	24	21028958	27066040	0.67	1886
W16-1-1	24	2650439	6063043	0.392	1150
W16-1-1	24	27066057	27224322	2.464	4
W16-1-1	24	27232092	27723775	0.549	114
W16-1-1	24	27727174	28470991	0.8	275
W16-1-1	24	28476040	28662255	0.52	103
W16-1-1	24	28667633	28799936	0.501	69
W16-1-1	24	59020193	59021876	0.38	21
W16-1-1	24	6063147	6429435	0.727	167
W16-1-1	24	6438631	6615355	0.347	68
W16-1-1	24	6615362	9110866	0.65	1430
W16-1-1	24	9111260	9454983	0.906	110
W16-1-1	24	9455757	18245000	0.637	2654
W18-1-1	1	105552106	105552128	-2.047	2
W18-1-1	1	112144332	112690327	-0.262	469
W18-1-1	1	112695674	112697391	-0.635	26
W18-1-1	1	112705957	112706150	0.352	8
W18-1-1	1	112706195	113085197	-0.269	314
W18-1-1	1	13776829	14596893	-0.225	683
W18-1-1	1	144067091	144868827	0.237	31
W18-1-1	1	14775550	15871154	-0.23	888
W18-1-1	1	152553027	152586239	-1.197	35
W18-1-1	1	152759678	152768701	-0.765	38
W18-1-1	1	152773905	153487225	-0.225	560
W18-1-1	1	154638180	154843347	-0.274	155
W18-1-1	1	156490979	158513515	-0.226	1409
W18-1-1	1	158513784	158515086	0.32	16
W18-1-1	1	16153537	16190406	0.332	21
W18-1-1	1	16251900	16267147	-0.793	5
W18-1-1	1	166620894	166621007	-2.08	2
W18-1-1	1	174796557	174801841	-1.191	16
W18-1-1	1	18111955	19095101	-0.247	841
W18-1-1	1	29559613	31311460	-0.236	1292
W18-1-1	1	35102655	35103037	-1.171	6
W18-1-1	1	35103143	35103828	-0.306	5
W18-1-1	1	35103865	35104492	-1.062	9
W18-1-1	1	5782721	5782769	-1.952	2
W18-1-1	1	5785135	8336256	-0.2	1564
W18-1-1	1	72768937	72811134	-1.469	44
W18-1-1	1	750335	5782170	-0.208	2700
W18-1-1	1	76522680	76523002	-2.337	2
W18-1-1	1	78997913	78998030	-1.81	2
W18-1-1	1	89068683	89069166	-1.602	3
W18-1-1	1	9062952	9079154	-0.608	10
W18-1-1	1	9326659	9392088	0.365	53
W18-1-1	1	9419290	9422435	-0.817	5
W18-1-1	1	9596482	9596866	-1.882	2
W18-1-1	2	101280437	101338023	-0.443	55
W18-1-1	2	106662028	106666624	-1.111	6
W18-1-1	2	115083030	115083213	-2.052	2
W18-1-1	2	132453000	132453003	-1.187	2
W18-1-1	2	155278228	155282824	-1.226	10
W18-1-1	2	155695054	155695055	-2.236	2
W18-1-1	2	221570900	221571162	-1.889	3
W18-1-1	2	35977791	35987917	-1.625	7
W18-1-1	2	38977371	38977402	-2.365	2
W18-1-1	2	49660621	49660861	0.956	3
W18-1-1	2	50556445	50556671	-1.934	2
W18-1-1	2	52754729	52754882	-1.809	3
W18-1-1	2	52758754	52759017	0.38	6
W18-1-1	2	52781327	52781543	0.626	8
W18-1-1	2	97403882	97611096	-0.278	93
W18-1-1	2	98140748	98162190	0.686	9
W18-1-1	3	131723626	131724031	-1.948	2
W18-1-1	3	131725364	140542540	-0.206	5675
W18-1-1	3	140545702	140546985	-2.845	2
W18-1-1	3	162512658	162593764	0.26	51
W18-1-1	3	192877963	192882904	0.925	19
W18-1-1	3	195641908	195642205	-1.475	2
W18-1-1	3	22565896	22566626	-1.449	5
W18-1-1	3	2662577	2737534	-0.21	63
W18-1-1	3	2738520	2738701	-1.094	4
W18-1-1	3	2741024	3614887	-0.235	904
W18-1-1	3	59498596	59501606	-1.463	3
W18-1-1	3	60780640	60781028	-1.463	4
W18-1-1	3	6651129	6653333	-1.068	23
W18-1-1	4	10214160	10231499	-1.526	29
W18-1-1	4	115173564	115184230	0.395	30
W18-1-1	4	138092517	138092927	-1.338	9
W18-1-1	4	165771791	165772476	-2.064	2
W18-1-1	4	172374885	172377289	-0.996	8
W18-1-1	4	172989149	172989534	0.629	12
W18-1-1	4	21372634	21372646	-1.912	2
W18-1-1	4	29318240	29318250	-2.374	2
W18-1-1	4	49115982	49143264	1.389	3
W18-1-1	4	53776807	53995915	0.756	161
W18-1-1	4	54006606	54006690	-0.654	2
W18-1-1	4	54007535	54314498	0.82	146
W18-1-1	4	54316948	55219486	0.678	743
W18-1-1	4	55219530	56300239	0.771	898
W18-1-1	4	60823150	60908894	-0.336	53
W18-1-1	4	69374942	69485980	-0.836	67
W18-1-1	4	69489336	69536789	0.291	6
W18-1-1	4	74596221	74601727	0.742	5
W18-1-1	5	132489931	133253849	-0.252	721
W18-1-1	5	151515387	151518352	-1.065	15
W18-1-1	5	156623686	156630625	-0.779	12
W18-1-1	5	180374484	180406969	-0.868	13
W18-1-1	5	180407231	180790321	-0.225	188
W18-1-1	5	99153139	99153289	-2.625	2
W18-1-1	6	103737977	103762062	-1.022	47
W18-1-1	6	28735668	31280970	-0.228	1248
W18-1-1	6	31286277	31295407	-1.441	7
W18-1-1	6	31295954	32518770	-0.2	586
W18-1-1	6	32527285	32530299	-1.682	3
W18-1-1	6	32536399	32686196	-0.258	89
W18-1-1	6	32688616	32688854	1.173	3
W18-1-1	6	32690798	32690831	0.929	3
W18-1-1	6	32692227	33409348	-0.238	388
W18-1-1	6	33459382	33938000	-0.204	361
W18-1-1	6	33938744	33942706	-1.15	7
W18-1-1	6	33944587	34053666	-0.247	78
W18-1-1	6	53931152	53931856	-1.214	7
W18-1-1	6	55826156	55843661	-1.493	10
W18-1-1	6	6033932	6034437	-1.998	4
W18-1-1	6	67683808	67683914	-1.746	4
W18-1-1	6	74592225	74601411	-1.86	10
W18-1-1	6	78962293	79032318	-0.853	115
W18-1-1	7	109437093	109437758	-0.748	14
W18-1-1	7	109437773	109441245	0.262	11
W18-1-1	7	109441630	109453911	-1.609	10
W18-1-1	7	126045483	126046878	0.81	14
W18-1-1	7	137618152	137618322	-0.98	3
W18-1-1	7	137816374	137828808	-0.51	8
W18-1-1	7	138741730	138924777	0.216	103
W18-1-1	7	140474636	140510828	0.296	57
W18-1-1	7	143866532	144051232	0.342	51
W18-1-1	7	144378851	144378912	-1.716	2
W18-1-1	7	154393172	154399614	-2.631	4
W18-1-1	7	70420990	70426142	-1.266	3
W18-1-1	7	77406739	77406755	-1.584	2
W18-1-1	7	97420650	97420653	-1.072	3
W18-1-1	8	112294647	112295261	-1.679	7
W18-1-1	8	128367007	128718068	-0.238	303
W18-1-1	8	128718443	128718763	-1.226	4
W18-1-1	8	134428742	146298156	-0.207	7986
W18-1-1	8	1378411	1380611	-1.33	4
W18-1-1	8	1381421	3482631	-0.215	2167
W18-1-1	8	31255	1377191	-0.202	969
W18-1-1	8	3487646	3488044	-1.44	3
W18-1-1	8	3488302	3561826	-0.277	110
W18-1-1	8	3562041	3562725	-1.321	4
W18-1-1	8	39226350	39386966	0.372	64
W18-1-1	8	5079039	5079254	-0.914	7
W18-1-1	8	5081045	5852695	-0.204	1073
W18-1-1	8	5853293	5883129	-0.578	34
W18-1-1	8	5883541	6988469	-0.217	1401
W18-1-1	8	7250381	7799391	-0.332	154
W18-1-1	8	85262884	85268667	-1.226	20
W18-1-1	8	9062490	11843758	-0.223	2382
W18-1-1	9	22965874	22986069	-0.548	14
W18-1-1	9	23363116	23373485	-2.198	8
W18-1-1	9	24504126	24517683	-1.026	19
W18-1-1	10	132618113	132618763	-1.191	5
W18-1-1	10	135229720	135229869	-2.191	2
W18-1-1	10	19644683	19645152	-1.709	4
W18-1-1	10	20322838	20325906	0.386	13
W18-1-1	10	20556296	20707413	-0.236	129
W18-1-1	10	20707975	20743954	0.215	10
W18-1-1	10	20746054	20746200	-2.391	2
W18-1-1	10	24377675	24377683	1.057	7
W18-1-1	10	46917316	47421174	0.27	211
W18-1-1	10	65611389	65818273	-0.29	169
W18-1-1	10	67308738	67314447	-0.767	21
W18-1-1	10	90942967	90947969	-1.133	10
W18-1-1	11	11086609	11377826	-0.278	381
W18-1-1	11	11378655	11380294	-1.652	2
W18-1-1	11	11386188	11592433	-0.322	231
W18-1-1	11	115521900	116743960	-0.259	977
W18-1-1	11	11592911	23870291	-0.205	9489
W18-1-1	11	117179190	117822257	-0.286	495
W18-1-1	11	117874493	117989554	-0.35	126
W18-1-1	11	118154592	118464312	0.438	280
W18-1-1	11	118466123	134944770	-0.234	12549
W18-1-1	11	198510	4967397	-0.215	2591
W18-1-1	11	4967651	4973096	0.243	13
W18-1-1	11	4973401	4973611	0.772	7
W18-1-1	11	4977012	11084001	-0.201	4668
W18-1-1	11	55376499	55453010	0.242	56
W18-1-1	11	67991064	81503469	-0.218	8427
W18-1-1	11	81503925	81517261	-1.365	14
W18-1-1	12	102079418	106503474	-0.202	3196
W18-1-1	12	11232919	11241533	-1.431	5
W18-1-1	12	112941571	122600713	-0.207	6789
W18-1-1	12	124152890	124157952	0.532	9
W18-1-1	12	124160021	133778190	-0.214	7438
W18-1-1	12	1486636	1486886	-1.468	3
W18-1-1	12	1487233	6460392	-0.201	4018
W18-1-1	12	25401624	25402209	0.472	15
W18-1-1	12	29330205	29334133	-0.775	13
W18-1-1	12	30237497	30243615	-0.994	22
W18-1-1	12	30997633	31200442	-0.292	205
W18-1-1	12	48709378	48725043	-0.657	13
W18-1-1	12	48725240	48725416	-1.466	3
W18-1-1	12	52772947	52773131	0.734	4
